lon,lat,Qm
-115.9,50.5,38
-115.9,51,35
-115.9,51.5,32
-115.9,52,29
-115.9,52.5,27
-115.9,53,27
-115.9,53.5,26
-115.9,54,26
-115.9,54.5,26
-115.9,55,26
-115.9,55.5,26
-115.9,56,25
-115.9,56.5,25
-115.9,57,25
-115.9,57.5,25
-115.9,58,25
-115.9,58.5,25
-115.9,59,25
-115.9,59.5,25
-115.9,60,24
-115.9,60.5,24
-115.9,61,24
-115.9,61.5,24
-115.9,62,21
-115.9,62.5,21
-115.9,63,18
-115.9,63.5,18
-115.9,64,18
-115.9,64.5,18
-115.9,65,18
-115.9,65.5,18
-115.9,66,18
-115.9,66.5,18
-115.9,67,18
-115.9,67.5,18
-115.9,68,18
-115.9,68.5,18
-115.9,69,18
-115.9,69.5,18
-115.9,70,18
-115.9,70.5,18
-115.9,71,18
-115.9,71.5,22
-115.9,72,26
-115.9,72.5,25
-115.9,73,25
-115.9,73.5,25
-115.9,74,26
-115.9,74.5,26
-115.9,75,26
-115.9,75.5,26
-115.9,76.5,26
-115.5,76,26
-115.5,77,26
-115.4,28,38
-115.4,28.5,38
-115.4,29,38
-115.4,29.5,38
-115.4,30,40
-115.4,30.5,40
-115.4,31,40
-115.4,31.5,40
-115.4,32,40
-115.4,32.5,40
-115.4,33,41
-115.4,33.5,41
-115.4,34,42
-115.4,34.5,44
-115.4,35,45
-115.4,35.5,46
-115.4,36,47
-115.4,36.5,48
-115.4,37,49
-115.4,37.5,50
-115.4,38,50
-115.4,38.5,50
-115.4,39,50
-115.4,39.5,50
-115.4,40,50
-115.4,40.5,50
-115.4,41,50
-115.4,41.5,50
-115.4,42,50
-115.4,42.5,48
-115.4,43,47
-115.4,43.5,46
-115.4,44,47
-115.4,44.5,47
-115.4,45,46
-115.4,45.5,46
-115.4,46,42
-115.4,46.5,43
-115.4,47,44
-115.4,47.5,46
-115.4,48,49
-115.4,48.5,49
-115.4,49,47
-115.4,49.5,44
-115.4,50,41
-115.4,50.5,37
-115.4,51,34
-115.4,51.5,31
-115.4,52,28
-115.4,52.5,26
-115.4,53,26
-115.4,53.5,25
-115.4,54,26
-115.4,54.5,26
-115.4,55,26
-115.4,55.5,26
-115.4,56,26
-115.4,56.5,25
-115.4,57,25
-115.4,57.5,25
-115.4,58,25
-115.4,58.5,25
-115.4,59,25
-115.4,59.5,25
-115.4,60,24
-115.4,60.5,24
-115.4,61,24
-115.4,61.5,24
-115.4,62,21
-115.4,62.5,18
-115.4,63,18
-115.4,63.5,18
-115.4,64,18
-115.4,64.5,18
-115.4,65,18
-115.4,65.5,18
-115.4,66,18
-115.4,66.5,18
-115.4,67,18
-115.4,67.5,18
-115.4,68,18
-115.4,68.5,18
-115.4,69,18
-115.4,69.5,18
-115.4,70,18
-115.4,70.5,18
-115.4,71,18
-115.4,71.5,22
-115.4,72,26
-115.4,72.5,26
-115.4,73,26
-115.4,73.5,25
-115.4,74,26
-115.4,74.5,26
-115.4,75,26
-115.4,75.5,26
-115.4,76.5,26
-115,76,26
-115,77,26
-114.9,28,38
-114.9,28.5,38
-114.9,29,38
-114.9,29.5,41
-114.9,30,41
-114.9,30.5,41
-114.9,31,41
-114.9,31.5,41
-114.9,32,41
-114.9,32.5,42
-114.9,33,42
-114.9,33.5,43
-114.9,34,44
-114.9,34.5,44
-114.9,35,46
-114.9,35.5,47
-114.9,36,48
-114.9,36.5,49
-114.9,37,48
-114.9,37.5,50
-114.9,38,50
-114.9,38.5,49
-114.9,39,49
-114.9,39.5,50
-114.9,40,50
-114.9,40.5,50
-114.9,41,50
-114.9,41.5,50
-114.9,42,49
-114.9,42.5,48
-114.9,43,46
-114.9,43.5,45
-114.9,44,47
-114.9,44.5,46
-114.9,45,46
-114.9,45.5,45
-114.9,46,45
-114.9,46.5,42
-114.9,47,43
-114.9,47.5,44
-114.9,48,44
-114.9,48.5,46
-114.9,49,45
-114.9,49.5,42
-114.9,50,39
-114.9,50.5,36
-114.9,51,33
-114.9,51.5,30
-114.9,52,27
-114.9,52.5,25
-114.9,53,25
-114.9,53.5,25
-114.9,54,26
-114.9,54.5,26
-114.9,55,26
-114.9,55.5,26
-114.9,56,26
-114.9,56.5,26
-114.9,57,26
-114.9,57.5,26
-114.9,58,26
-114.9,58.5,25
-114.9,59,25
-114.9,59.5,25
-114.9,60,24
-114.9,60.5,24
-114.9,62,18
-114.9,62.5,18
-114.9,63,18
-114.9,63.5,18
-114.9,64,18
-114.9,64.5,18
-114.9,65,18
-114.9,65.5,18
-114.9,66,18
-114.9,66.5,18
-114.9,67,18
-114.9,67.5,18
-114.9,68,18
-114.9,68.5,18
-114.9,69,18
-114.9,69.5,18
-114.9,70,18
-114.9,70.5,18
-114.9,71,18
-114.9,71.5,22
-114.9,72,26
-114.9,72.5,26
-114.9,73,26
-114.9,73.5,26
-114.9,74,26
-114.9,74.5,26
-114.9,75,26
-114.9,75.5,26
-114.9,76.5,26
-114.5,76,26
-114.5,77,26
-114.4,28,38
-114.4,28.5,38
-114.4,29,38
-114.4,29.5,42
-114.4,30,42
-114.4,30.5,42
-114.4,31,42
-114.4,31.5,42
-114.4,32,43
-114.4,32.5,43
-114.4,33,44
-114.4,33.5,44
-114.4,34,45
-114.4,34.5,45
-114.4,35,46
-114.4,35.5,46
-114.4,36,48
-114.4,36.5,48
-114.4,37,48
-114.4,37.5,50
-114.4,38,50
-114.4,38.5,50
-114.4,39,49
-114.4,39.5,51
-114.4,40,51
-114.4,40.5,51
-114.4,41,50
-114.4,41.5,50
-114.4,42,49
-114.4,42.5,48
-114.4,43,46
-114.4,43.5,44
-114.4,44,43
-114.4,44.5,46
-114.4,45,45
-114.4,45.5,44
-114.4,46,43
-114.4,46.5,41
-114.4,47,42
-114.4,47.5,42
-114.4,48,42
-114.4,48.5,41
-114.4,49,43
-114.4,49.5,41
-114.4,50,38
-114.4,50.5,35
-114.4,51,32
-114.4,51.5,30
-114.4,52,27
-114.4,52.5,26
-114.4,53,25
-114.4,53.5,25
-114.4,54,26
-114.4,54.5,26
-114.4,55,26
-114.4,55.5,26
-114.4,56,26
-114.4,56.5,26
-114.4,57,26
-114.4,57.5,26
-114.4,58,26
-114.4,58.5,26
-114.4,59,26
-114.4,59.5,26
-114.4,62,18
-114.4,62.5,18
-114.4,63,18
-114.4,63.5,18
-114.4,64,18
-114.4,64.5,18
-114.4,65,18
-114.4,65.5,18
-114.4,66,18
-114.4,66.5,18
-114.4,67,18
-114.4,67.5,18
-114.4,68,18
-114.4,68.5,18
-114.4,69,18
-114.4,69.5,18
-114.4,70,18
-114.4,70.5,18
-114.4,71,18
-114.4,71.5,18
-114.4,72,26
-114.4,72.5,26
-114.4,73,26
-114.4,73.5,26
-114.4,74,26
-114.4,74.5,26
-114.4,75,26
-114.4,75.5,26
-114.4,76.5,26
-114,76,26
-114,77,26
-113.9,28.5,38
-113.9,29,38
-113.9,29.5,43
-113.9,30,43
-113.9,30.5,43
-113.9,31,43
-113.9,31.5,44
-113.9,32,44
-113.9,32.5,45
-113.9,33,45
-113.9,33.5,46
-113.9,34,47
-113.9,34.5,47
-113.9,35,47
-113.9,35.5,46
-113.9,36,46
-113.9,36.5,48
-113.9,37,48
-113.9,37.5,49
-113.9,38,49
-113.9,38.5,50
-113.9,39,50
-113.9,39.5,50
-113.9,40,51
-113.9,40.5,51
-113.9,41,51
-113.9,41.5,50
-113.9,42,49
-113.9,42.5,48
-113.9,43,46
-113.9,43.5,44
-113.9,44,42
-113.9,44.5,44
-113.9,45,43
-113.9,45.5,42
-113.9,46,42
-113.9,46.5,42
-113.9,47,40
-113.9,47.5,40
-113.9,48,40
-113.9,48.5,39
-113.9,49,38
-113.9,49.5,39
-113.9,50,37
-113.9,50.5,34
-113.9,51,32
-113.9,51.5,30
-113.9,52,28
-113.9,52.5,26
-113.9,53,26
-113.9,53.5,26
-113.9,54,26
-113.9,54.5,26
-113.9,55,26
-113.9,55.5,26
-113.9,56,26
-113.9,56.5,26
-113.9,57,26
-113.9,57.5,26
-113.9,58,26
-113.9,58.5,26
-113.9,59,26
-113.9,62.5,18
-113.9,63,18
-113.9,63.5,18
-113.9,64,18
-113.9,64.5,18
-113.9,65,18
-113.9,65.5,18
-113.9,66,18
-113.9,66.5,18
-113.9,67,18
-113.9,67.5,18
-113.9,68,18
-113.9,68.5,18
-113.9,69,18
-113.9,69.5,18
-113.9,70,18
-113.9,70.5,18
-113.9,71,18
-113.9,71.5,18
-113.9,72.5,26
-113.9,73,26
-113.9,73.5,26
-113.9,74,26
-113.9,74.5,26
-113.9,75,26
-113.9,75.5,26
-113.9,76.5,26
-113.5,76,26
-113.5,77,26
-113.4,28.5,38
-113.4,29,43
-113.4,29.5,43
-113.4,30,44
-113.4,30.5,44
-113.4,31,44
-113.4,31.5,45
-113.4,32,45
-113.4,32.5,46
-113.4,33,47
-113.4,33.5,48
-113.4,34,48
-113.4,34.5,48
-113.4,35,48
-113.4,35.5,47
-113.4,36,47
-113.4,36.5,46
-113.4,37,49
-113.4,37.5,49
-113.4,38,50
-113.4,38.5,50
-113.4,39,50
-113.4,39.5,50
-113.4,40,50
-113.4,40.5,50
-113.4,41,51
-113.4,41.5,51
-113.4,42,50
-113.4,42.5,47
-113.4,43,45
-113.4,43.5,43
-113.4,44,41
-113.4,44.5,39
-113.4,45,41
-113.4,45.5,40
-113.4,46,40
-113.4,46.5,39
-113.4,47,39
-113.4,47.5,40
-113.4,48,37
-113.4,48.5,37
-113.4,49,36
-113.4,49.5,35
-113.4,50,36
-113.4,50.5,34
-113.4,51,31
-113.4,51.5,29
-113.4,52,28
-113.4,52.5,26
-113.4,53,26
-113.4,53.5,26
-113.4,54,26
-113.4,54.5,26
-113.4,55,26
-113.4,55.5,26
-113.4,56,26
-113.4,56.5,26
-113.4,57,26
-113.4,57.5,26
-113.4,58,23
-113.4,58.5,23
-113.4,59,22
-113.4,59.5,19
-113.4,60,19
-113.4,60.5,19
-113.4,61,19
-113.4,62.5,18
-113.4,63,18
-113.4,63.5,18
-113.4,64,18
-113.4,64.5,18
-113.4,65,18
-113.4,65.5,18
-113.4,66,18
-113.4,66.5,18
-113.4,67,18
-113.4,67.5,18
-113.4,68,18
-113.4,68.5,18
-113.4,69,18
-113.4,69.5,18
-113.4,70,18
-113.4,70.5,18
-113.4,71,18
-113.4,73,26
-113.4,73.5,26
-113.4,74,26
-113.4,74.5,26
-113.4,75,26
-113.4,75.5,26
-113.4,76.5,26
-113,76,26
-113,77,26
-112.9,29,44
-112.9,29.5,44
-112.9,30,44
-112.9,30.5,45
-112.9,31,45
-112.9,31.5,46
-112.9,32,46
-112.9,32.5,47
-112.9,33,48
-112.9,33.5,49
-112.9,34,50
-112.9,34.5,49
-112.9,35,48
-112.9,35.5,48
-112.9,36,47
-112.9,36.5,48
-112.9,37,49
-112.9,37.5,50
-112.9,38,50
-112.9,38.5,50
-112.9,39,50
-112.9,39.5,50
-112.9,40,50
-112.9,40.5,50
-112.9,41,50
-112.9,41.5,51
-112.9,42,49
-112.9,42.5,46
-112.9,43,44
-112.9,43.5,41
-112.9,44,39
-112.9,44.5,37
-112.9,45,39
-112.9,45.5,38
-112.9,46,38
-112.9,46.5,38
-112.9,47,37
-112.9,47.5,38
-112.9,48,36
-112.9,48.5,35
-112.9,49,34
-112.9,49.5,33
-112.9,50,35
-112.9,50.5,33
-112.9,51,31
-112.9,51.5,29
-112.9,52,27
-112.9,52.5,26
-112.9,53,26
-112.9,53.5,26
-112.9,54,26
-112.9,54.5,26
-112.9,55,26
-112.9,55.5,26
-112.9,56,26
-112.9,56.5,26
-112.9,57,23
-112.9,57.5,23
-112.9,58,23
-112.9,58.5,22
-112.9,59,19
-112.9,59.5,19
-112.9,60,19
-112.9,60.5,19
-112.9,61,19
-112.9,61.5,19
-112.9,62,19
-112.9,63,18
-112.9,63.5,18
-112.9,64,18
-112.9,64.5,18
-112.9,65,18
-112.9,65.5,18
-112.9,66,18
-112.9,66.5,18
-112.9,67,18
-112.9,67.5,18
-112.9,68,18
-112.9,68.5,18
-112.9,69,18
-112.9,69.5,18
-112.9,70,18
-112.9,70.5,18
-112.9,71,18
-112.9,74,26
-112.9,74.5,26
-112.9,75,26
-112.9,75.5,26
-112.9,76.5,26
-112.5,76,26
-112.4,29,50
-112.4,29.5,45
-112.4,30,45
-112.4,30.5,45
-112.4,31,46
-112.4,31.5,46
-112.4,32,47
-112.4,32.5,48
-112.4,33,49
-112.4,33.5,50
-112.4,34,50
-112.4,34.5,50
-112.4,35,49
-112.4,35.5,48
-112.4,36,49
-112.4,36.5,48
-112.4,37,49
-112.4,37.5,50
-112.4,38,49
-112.4,38.5,49
-112.4,39,49
-112.4,39.5,48
-112.4,40,48
-112.4,40.5,48
-112.4,41,48
-112.4,41.5,48
-112.4,42,47
-112.4,42.5,44
-112.4,43,42
-112.4,43.5,39
-112.4,44,37
-112.4,44.5,35
-112.4,45,34
-112.4,45.5,36
-112.4,46,35
-112.4,46.5,36
-112.4,47,36
-112.4,47.5,37
-112.4,48,34
-112.4,48.5,33
-112.4,49,33
-112.4,49.5,32
-112.4,50,34
-112.4,50.5,33
-112.4,51,31
-112.4,51.5,29
-112.4,52,27
-112.4,52.5,26
-112.4,53,26
-112.4,53.5,26
-112.4,54,26
-112.4,54.5,26
-112.4,55,26
-112.4,55.5,26
-112.4,56,26
-112.4,56.5,23
-112.4,57,23
-112.4,57.5,23
-112.4,58,22
-112.4,58.5,22
-112.4,59,19
-112.4,59.5,19
-112.4,60,19
-112.4,60.5,19
-112.4,61,19
-112.4,61.5,19
-112.4,62,19
-112.4,62.5,19
-112.4,63,18
-112.4,63.5,18
-112.4,64,18
-112.4,64.5,18
-112.4,65,18
-112.4,65.5,18
-112.4,66,18
-112.4,66.5,18
-112.4,67,18
-112.4,67.5,18
-112.4,68,18
-112.4,68.5,18
-112.4,69,18
-112.4,69.5,18
-112.4,70,18
-112.4,70.5,18
-112.4,75.5,26
-111.9,29.5,50
-111.9,30,46
-111.9,30.5,46
-111.9,31,47
-111.9,31.5,47
-111.9,32,48
-111.9,32.5,49
-111.9,33,49
-111.9,33.5,50
-111.9,34,50
-111.9,34.5,50
-111.9,35,49
-111.9,35.5,49
-111.9,36,48
-111.9,36.5,48
-111.9,37,49
-111.9,37.5,49
-111.9,38,49
-111.9,38.5,48
-111.9,39,47
-111.9,39.5,47
-111.9,40,46
-111.9,40.5,45
-111.9,41,45
-111.9,41.5,44
-111.9,42,43
-111.9,42.5,41
-111.9,43,39
-111.9,43.5,37
-111.9,44,35
-111.9,44.5,33
-111.9,45,32
-111.9,45.5,31
-111.9,46,31
-111.9,46.5,34
-111.9,47,34
-111.9,47.5,35
-111.9,48,32
-111.9,48.5,32
-111.9,49,32
-111.9,49.5,31
-111.9,50,31
-111.9,50.5,32
-111.9,51,31
-111.9,51.5,29
-111.9,52,26
-111.9,52.5,26
-111.9,53,26
-111.9,53.5,26
-111.9,54,26
-111.9,54.5,26
-111.9,55,26
-111.9,55.5,26
-111.9,56,24
-111.9,56.5,23
-111.9,57,23
-111.9,57.5,22
-111.9,58,22
-111.9,58.5,22
-111.9,59,19
-111.9,59.5,19
-111.9,60,19
-111.9,60.5,19
-111.9,61,19
-111.9,61.5,19
-111.9,62,19
-111.9,62.5,19
-111.9,63,19
-111.9,63.5,18
-111.9,64,18
-111.9,64.5,18
-111.9,65,18
-111.9,65.5,18
-111.9,66,18
-111.9,66.5,18
-111.9,67,18
-111.9,67.5,18
-111.9,68,18
-111.9,68.5,18
-111.9,69,18
-111.9,69.5,18
-111.9,70,18
-111.4,29.5,50
-111.4,30,50
-111.4,30.5,50
-111.4,31,47
-111.4,31.5,48
-111.4,32,48
-111.4,32.5,49
-111.4,33,50
-111.4,33.5,50
-111.4,34,50
-111.4,34.5,50
-111.4,35,49
-111.4,35.5,49
-111.4,36,48
-111.4,36.5,48
-111.4,37,49
-111.4,37.5,48
-111.4,38,48
-111.4,38.5,47
-111.4,39,46
-111.4,39.5,45
-111.4,40,43
-111.4,40.5,42
-111.4,41,41
-111.4,41.5,40
-111.4,42,38
-111.4,42.5,37
-111.4,43,35
-111.4,43.5,34
-111.4,44,32
-111.4,44.5,31
-111.4,45,30
-111.4,45.5,30
-111.4,46,30
-111.4,46.5,30
-111.4,47,28
-111.4,47.5,34
-111.4,48,31
-111.4,48.5,31
-111.4,49,30
-111.4,49.5,30
-111.4,50,29
-111.4,50.5,32
-111.4,51,26
-111.4,51.5,26
-111.4,52,26
-111.4,52.5,26
-111.4,53,26
-111.4,53.5,26
-111.4,54,26
-111.4,54.5,26
-111.4,55,26
-111.4,55.5,24
-111.4,56,23
-111.4,56.5,23
-111.4,57,22
-111.4,57.5,22
-111.4,58,22
-111.4,58.5,21
-111.4,59,19
-111.4,59.5,19
-111.4,60,19
-111.4,60.5,19
-111.4,61,19
-111.4,61.5,19
-111.4,62,19
-111.4,62.5,19
-111.4,63,19
-111.4,63.5,19
-111.4,64,18
-111.4,64.5,18
-111.4,65,18
-111.4,65.5,18
-111.4,66,18
-111.4,66.5,18
-111.4,67,18
-111.4,67.5,18
-111.4,68,18
-111.4,68.5,18
-111.4,69,18
-111.4,69.5,18
-110.9,29.5,50
-110.9,30,50
-110.9,30.5,50
-110.9,31,50
-110.9,31.5,50
-110.9,32,50
-110.9,32.5,50
-110.9,33,50
-110.9,33.5,50
-110.9,34,50
-110.9,34.5,50
-110.9,35,49
-110.9,35.5,49
-110.9,36,48
-110.9,36.5,48
-110.9,37,48
-110.9,37.5,48
-110.9,38,47
-110.9,38.5,46
-110.9,39,45
-110.9,39.5,43
-110.9,40,41
-110.9,40.5,39
-110.9,41,37
-110.9,41.5,35
-110.9,42,34
-110.9,42.5,33
-110.9,43,32
-110.9,43.5,31
-110.9,44,31
-110.9,44.5,29
-110.9,45,28
-110.9,45.5,29
-110.9,46,29
-110.9,46.5,28
-110.9,47,28
-110.9,47.5,28
-110.9,48,27
-110.9,48.5,27
-110.9,49,27
-110.9,49.5,27
-110.9,50,26
-110.9,50.5,26
-110.9,51,26
-110.9,51.5,26
-110.9,52,26
-110.9,52.5,26
-110.9,53,26
-110.9,53.5,26
-110.9,54,26
-110.9,54.5,26
-110.9,55,24
-110.9,55.5,23
-110.9,56,23
-110.9,56.5,22
-110.9,57,22
-110.9,57.5,22
-110.9,58,21
-110.9,58.5,19
-110.9,59,19
-110.9,59.5,19
-110.9,60,19
-110.9,60.5,19
-110.9,61,19
-110.9,61.5,19
-110.9,62,19
-110.9,62.5,19
-110.9,63,19
-110.9,63.5,19
-110.9,64,19
-110.9,65,18
-110.9,65.5,18
-110.9,66,18
-110.9,66.5,18
-110.9,67,18
-110.9,67.5,18
-110.9,68,18
-110.9,68.5,18
-110.4,29.5,50
-110.4,30,50
-110.4,30.5,50
-110.4,31,50
-110.4,31.5,50
-110.4,32,50
-110.4,32.5,50
-110.4,33,50
-110.4,33.5,50
-110.4,34,50
-110.4,34.5,50
-110.4,35,49
-110.4,35.5,49
-110.4,36,48
-110.4,36.5,49
-110.4,37,48
-110.4,37.5,48
-110.4,38,47
-110.4,38.5,45
-110.4,39,43
-110.4,39.5,41
-110.4,40,38
-110.4,40.5,35
-110.4,41,33
-110.4,41.5,31
-110.4,42,30
-110.4,42.5,30
-110.4,43,29
-110.4,43.5,29
-110.4,44,29
-110.4,44.5,29
-110.4,45,28
-110.4,45.5,28
-110.4,46,28
-110.4,46.5,28
-110.4,47,28
-110.4,47.5,28
-110.4,48,27
-110.4,48.5,27
-110.4,49,27
-110.4,49.5,26
-110.4,50,26
-110.4,50.5,26
-110.4,51,26
-110.4,51.5,26
-110.4,52,26
-110.4,52.5,26
-110.4,53,26
-110.4,53.5,26
-110.4,54,26
-110.4,54.5,26
-110.4,55,23
-110.4,55.5,23
-110.4,56,22
-110.4,56.5,22
-110.4,57,22
-110.4,57.5,21
-110.4,58,21
-110.4,58.5,19
-110.4,59,19
-110.4,59.5,19
-110.4,60,19
-110.4,60.5,19
-110.4,61,19
-110.4,61.5,19
-110.4,62,19
-110.4,62.5,19
-110.4,63,19
-110.4,63.5,19
-110.4,64,19
-109.9,30,50
-109.9,30.5,50
-109.9,31,50
-109.9,31.5,50
-109.9,32,50
-109.9,32.5,50
-109.9,33,50
-109.9,33.5,50
-109.9,34,50
-109.9,34.5,50
-109.9,35,49
-109.9,35.5,49
-109.9,36,49
-109.9,36.5,49
-109.9,37,48
-109.9,37.5,47
-109.9,38,46
-109.9,38.5,44
-109.9,39,41
-109.9,39.5,38
-109.9,40,36
-109.9,40.5,33
-109.9,41,29
-109.9,41.5,27
-109.9,42,27
-109.9,42.5,27
-109.9,43,27
-109.9,43.5,28
-109.9,44,28
-109.9,44.5,28
-109.9,45,28
-109.9,45.5,28
-109.9,46,28
-109.9,46.5,28
-109.9,47,28
-109.9,47.5,28
-109.9,48,27
-109.9,48.5,27
-109.9,49,27
-109.9,49.5,26
-109.9,50,26
-109.9,50.5,26
-109.9,51,26
-109.9,51.5,26
-109.9,52,26
-109.9,52.5,26
-109.9,53,26
-109.9,53.5,26
-109.9,54,26
-109.9,54.5,23
-109.9,55,23
-109.9,55.5,23
-109.9,56,22
-109.9,56.5,22
-109.9,57,21
-109.9,57.5,21
-109.9,58,19
-109.9,58.5,19
-109.9,59,19
-109.9,59.5,19
-109.9,60,19
-109.9,60.5,19
-109.9,61,19
-109.9,61.5,19
-109.9,62,19
-109.9,62.5,19
-109.9,63,19
-109.9,63.5,19
-109.9,64,19
-109.4,30.5,50
-109.4,31,50
-109.4,31.5,50
-109.4,32,50
-109.4,32.5,50
-109.4,33,50
-109.4,33.5,50
-109.4,34,50
-109.4,34.5,50
-109.4,35,50
-109.4,35.5,49
-109.4,36,49
-109.4,36.5,49
-109.4,37,48
-109.4,37.5,47
-109.4,38,45
-109.4,38.5,42
-109.4,39,40
-109.4,39.5,37
-109.4,40,34
-109.4,40.5,31
-109.4,41,28
-109.4,41.5,27
-109.4,42,26
-109.4,42.5,27
-109.4,43,27
-109.4,43.5,28
-109.4,44,28
-109.4,44.5,28
-109.4,45,29
-109.4,45.5,28
-109.4,46,28
-109.4,46.5,28
-109.4,47,27
-109.4,47.5,27
-109.4,48,27
-109.4,48.5,27
-109.4,49,27
-109.4,49.5,26
-109.4,50,26
-109.4,50.5,26
-109.4,51,26
-109.4,51.5,26
-109.4,52,26
-109.4,52.5,26
-109.4,53,26
-109.4,53.5,26
-109.4,54,26
-109.4,54.5,23
-109.4,55,23
-109.4,55.5,22
-109.4,56,22
-109.4,56.5,22
-109.4,57,21
-109.4,57.5,19
-109.4,58,19
-109.4,58.5,19
-109.4,59,19
-109.4,59.5,19
-109.4,60,19
-109.4,60.5,19
-109.4,61,19
-109.4,61.5,19
-109.4,62,19
-109.4,62.5,19
-109.4,63,19
-109.4,63.5,19
-109.4,64,19
-108.9,31,50
-108.9,31.5,50
-108.9,32,42
-108.9,32.5,43
-108.9,33,44
-108.9,33.5,45
-108.9,34,46
-108.9,34.5,47
-108.9,35,50
-108.9,35.5,49
-108.9,36,50
-108.9,36.5,49
-108.9,37,48
-108.9,37.5,46
-108.9,38,44
-108.9,38.5,41
-108.9,39,38
-108.9,39.5,35
-108.9,40,33
-108.9,40.5,30
-108.9,41,28
-108.9,41.5,27
-108.9,42,26
-108.9,42.5,27
-108.9,43,27
-108.9,43.5,28
-108.9,44,28
-108.9,44.5,28
-108.9,45,28
-108.9,45.5,28
-108.9,46,28
-108.9,46.5,27
-108.9,47,27
-108.9,47.5,27
-108.9,48,26
-108.9,48.5,26
-108.9,49,26
-108.9,49.5,26
-108.9,50,26
-108.9,50.5,26
-108.9,51,26
-108.9,51.5,26
-108.9,52,26
-108.9,52.5,26
-108.9,53,26
-108.9,53.5,26
-108.9,54,23
-108.9,54.5,23
-108.9,55,22
-108.9,55.5,22
-108.9,56,22
-108.9,56.5,19
-108.9,57,19
-108.9,57.5,19
-108.9,58,19
-108.9,58.5,19
-108.9,59,19
-108.9,59.5,19
-108.9,60,19
-108.9,60.5,19
-108.9,61,19
-108.9,61.5,19
-108.9,62,19
-108.9,62.5,19
-108.9,63,19
-108.9,63.5,19
-108.9,64,19
-108.9,64.5,19
-108.4,30,28
-108.4,30.5,28
-108.4,31,28
-108.4,31.5,40
-108.4,32,41
-108.4,32.5,42
-108.4,33,43
-108.4,33.5,45
-108.4,34,46
-108.4,34.5,48
-108.4,35,49
-108.4,35.5,49
-108.4,36,50
-108.4,36.5,49
-108.4,37,47
-108.4,37.5,45
-108.4,38,43
-108.4,38.5,40
-108.4,39,37
-108.4,39.5,34
-108.4,40,32
-108.4,40.5,29
-108.4,41,27
-108.4,41.5,27
-108.4,42,26
-108.4,42.5,27
-108.4,43,27
-108.4,43.5,28
-108.4,44,28
-108.4,44.5,28
-108.4,45,28
-108.4,45.5,28
-108.4,46,27
-108.4,46.5,27
-108.4,47,27
-108.4,47.5,27
-108.4,48,26
-108.4,48.5,26
-108.4,49,26
-108.4,49.5,25
-108.4,50,25
-108.4,50.5,26
-108.4,51,26
-108.4,51.5,26
-108.4,52,26
-108.4,52.5,26
-108.4,53,24
-108.4,53.5,24
-108.4,54,23
-108.4,54.5,22
-108.4,55,22
-108.4,55.5,22
-108.4,56,20
-108.4,56.5,20
-108.4,57,19
-108.4,57.5,19
-108.4,58,19
-108.4,58.5,19
-108.4,59,19
-108.4,59.5,19
-108.4,60,19
-108.4,60.5,19
-108.4,61,19
-108.4,61.5,19
-108.4,62,19
-108.4,62.5,19
-108.4,63,19
-108.4,63.5,19
-108.4,64,19
-107.9,29,28
-107.9,29.5,28
-107.9,30,28
-107.9,30.5,28
-107.9,31,28
-107.9,31.5,37
-107.9,32,38
-107.9,32.5,41
-107.9,33,42
-107.9,33.5,43
-107.9,34,46
-107.9,34.5,47
-107.9,35,48
-107.9,35.5,49
-107.9,36,49
-107.9,36.5,48
-107.9,37,47
-107.9,37.5,44
-107.9,38,42
-107.9,38.5,39
-107.9,39,36
-107.9,39.5,34
-107.9,40,31
-107.9,40.5,29
-107.9,41,27
-107.9,41.5,27
-107.9,42,27
-107.9,42.5,27
-107.9,43,27
-107.9,43.5,28
-107.9,44,28
-107.9,44.5,28
-107.9,45,28
-107.9,45.5,28
-107.9,46,27
-107.9,46.5,27
-107.9,47,27
-107.9,47.5,26
-107.9,48,26
-107.9,48.5,26
-107.9,49,25
-107.9,49.5,25
-107.9,50,25
-107.9,50.5,25
-107.9,51,26
-107.9,51.5,26
-107.9,52,23
-107.9,52.5,23
-107.9,53,23
-107.9,53.5,23
-107.9,54,22
-107.9,54.5,22
-107.9,55,20
-107.9,55.5,20
-107.9,56,20
-107.9,56.5,20
-107.9,57,20
-107.9,57.5,19
-107.9,58,19
-107.9,58.5,19
-107.9,59,19
-107.9,59.5,19
-107.9,60,19
-107.9,60.5,19
-107.9,61,19
-107.9,61.5,19
-107.9,62,19
-107.9,62.5,19
-107.9,63,19
-107.9,63.5,19
-107.9,64,19
-107.4,28,28
-107.4,28.5,28
-107.4,29,28
-107.4,29.5,28
-107.4,30,28
-107.4,30.5,28
-107.4,31,28
-107.4,31.5,36
-107.4,32,37
-107.4,32.5,38
-107.4,33,40
-107.4,33.5,43
-107.4,34,44
-107.4,34.5,45
-107.4,35,47
-107.4,35.5,49
-107.4,36,50
-107.4,36.5,49
-107.4,37,46
-107.4,37.5,43
-107.4,38,40
-107.4,38.5,38
-107.4,39,35
-107.4,39.5,32
-107.4,40,30
-107.4,40.5,28
-107.4,41,27
-107.4,41.5,27
-107.4,42,27
-107.4,42.5,27
-107.4,43,27
-107.4,43.5,28
-107.4,44,28
-107.4,44.5,28
-107.4,45,28
-107.4,45.5,28
-107.4,46,27
-107.4,46.5,27
-107.4,47,27
-107.4,47.5,26
